application,approval,uid,gender,bal,prod_list,item,seq_len,item_neg
1,1,141,2,64051,"41,16,25",86,3,96
1,1,915,2,70146,"27,22,56",76,3,17
0,1,279,2,35364,"74,48,12",1,3,41
1,0,977,2,94813,"25,28,73",23,3,40
1,0,282,2,79216,"19,96,5",72,3,56
0,0,904,2,98505,"96,56,67",5,3,19
1,1,335,2,12907,"98,4,18",73,3,42
0,0,323,2,18803,"90,23,92",5,3,85
1,1,457,2,18041,"93,95,14",74,3,75
0,0,1109,1,19902,"72,47,57",15,3,26
0,1,397,1,23774,"87,17,24",58,3,20
1,0,1137,1,74349,"52,11,50",69,3,93
1,1,1771,1,25080,"43,37,24",61,3,64
0,1,1424,1,97099,"10,48,53",74,3,56
1,0,1093,2,51817,"59,33,57",20,3,94
0,1,353,2,52802,"83,42,75",75,3,89
0,0,305,1,74204,"80,51,94",2,3,23
0,1,97,1,99493,"62,34,26",63,3,99
0,0,335,2,47285,"83,91,79",9,3,88
1,0,197,1,42501,"6,91,47",82,3,45
1,1,968,2,79408,"10,64,60",58,3,35
1,1,1423,1,26121,"83,8,47",8,3,10
0,0,935,1,55461,"57,75,98",16,3,11
0,0,748,1,34813,"57,31,37",77,3,53
1,1,524,2,82875,"93,68,64",5,3,64
0,0,1800,2,76342,"71,47,65",52,3,46
1,0,1837,2,95271,"47,88,73",8,3,82
0,0,229,2,35507,"42,89,79",50,3,1
1,0,1606,2,44776,"21,70,29",91,3,66
0,1,1134,1,93388,"1,71,30",61,3,55
0,1,750,1,54307,"53,32,22",44,3,70
0,1,1477,2,13058,"97,14,44",4,3,78
1,1,698,1,47286,"75,5,64",34,3,42
1,0,563,1,78079,"70,23,58",45,3,40
0,0,668,1,57488,"81,87,3",19,3,93
0,1,1589,1,96376,"38,57,2",4,3,67
0,0,908,2,82519,"93,19,17",66,3,16
0,1,1820,1,40096,"22,95,12",72,3,15
1,1,1928,2,71354,"59,5,86",49,3,18
0,1,34,2,90209,"80,19,5",24,3,88
1,0,1939,1,51324,"38,12,18",14,3,51
1,0,1093,1,73483,"14,36,0",11,3,47
0,1,719,1,34358,"14,4,94",7,3,46
0,0,1201,2,17705,"47,14,51",74,3,59
1,1,1401,1,74328,"8,73,97",28,3,97
0,0,507,1,32811,"63,70,46",24,3,58
0,0,1935,2,94824,"100,31,72",23,3,65
1,1,154,2,22132,"98,45,49",54,3,53
0,0,291,1,80965,"92,30,17",34,3,35
1,0,1748,1,69492,"82,76,66",58,3,71
0,0,239,2,36380,"39,68,67",7,3,5
1,1,540,2,85381,"7,51,64",95,3,6
1,0,1374,2,73999,"39,44,92",48,3,19
1,0,921,1,79906,"30,46,88",19,3,72
1,1,736,1,19111,"33,28,45",29,3,29
1,0,1066,1,24818,"67,79,34",62,3,27
0,1,322,2,66779,"77,1,39",36,3,48
0,0,1066,2,14124,"77,82,27",87,3,80
0,0,1428,2,85096,"66,60,67",93,3,41
0,1,30,1,43926,"83,56,60",25,3,33
0,1,765,2,51256,"78,33,28",54,3,64
0,0,605,2,25191,"14,52,59",79,3,89
0,0,1079,2,96312,"85,27,75",43,3,19
1,0,131,1,60844,"71,7,72",24,3,42
1,1,1177,1,57689,"39,78,96",14,3,96
1,0,1699,1,97022,"44,80,15",40,3,2
0,0,417,1,64010,"88,80,35",89,3,44
0,1,1223,2,33286,"43,48,94",29,3,6
1,1,1605,2,89126,"55,43,73",71,3,83
1,0,853,1,32650,"88,49,41",47,3,66
1,1,1333,2,25640,"100,7,23",66,3,95
1,1,1962,2,98953,"69,45,53",11,3,65
0,1,223,2,77003,"59,48,82",42,3,35
1,1,298,2,13542,"57,74,100",99,3,95
1,1,859,1,75776,"58,76,19",68,3,84
1,0,315,1,45732,"50,60,25",84,3,94
0,0,192,1,79838,"20,4,93",61,3,11
0,0,1362,1,94354,"72,67,0",50,3,95
1,0,1521,1,52221,"18,43,21",37,3,25
0,1,1862,2,62152,"74,91,88",57,3,23
0,0,1731,1,20840,"59,78,35",7,3,26
0,0,934,2,60079,"19,32,68",5,3,78
1,1,516,2,84657,"20,39,9",19,3,98
0,0,1793,1,11225,"8,42,34",17,3,30
1,1,1450,2,84077,"100,96,54",9,3,63
1,1,780,2,49887,"92,15,51",73,3,91
1,1,1300,1,53378,"25,34,60",69,3,16
0,1,925,2,59953,"52,76,50",15,3,90
1,0,1673,2,10256,"23,49,11",16,3,72
1,0,199,2,51392,"97,58,100",90,3,37
0,0,1751,2,17021,"34,27,87",78,3,32
0,1,394,1,90953,"48,51,0",65,3,91
0,1,135,2,44834,"30,6,99",65,3,10
1,1,1567,1,93043,"25,71,31",74,3,46
0,0,311,2,24170,"14,76,79",88,3,84
0,1,12,1,66511,"58,28,14",85,3,46
0,0,64,1,98351,"22,48,65",45,3,43
0,0,1059,1,10294,"64,13,48",71,3,41
1,1,436,2,64061,"74,52,10",41,3,50
0,1,912,1,98710,"23,86,14",61,3,58
1,1,285,2,23136,"15,43,16",65,3,92
1,0,870,1,10182,"14,16,1",58,3,53
0,0,328,1,41605,"71,30,74",97,3,11
1,1,444,2,99905,"57,1,54",20,3,95
0,0,1414,1,17108,"58,96,38",62,3,13
0,0,414,1,34405,"66,79,39",6,3,10
0,1,1102,1,61932,"52,70,17",6,3,66
0,1,1653,2,84055,"78,14,58",9,3,29
0,0,1248,1,45771,"33,91,59",97,3,65
0,1,66,1,53648,"23,38,60",56,3,27
1,0,34,2,34727,"1,39,45",38,3,13
1,0,282,2,53229,"71,63,90",92,3,51
0,0,356,2,15445,"8,96,8",3,3,41
0,0,702,1,32388,"98,44,12",1,3,53
0,0,920,1,75855,"83,84,27",19,3,78
1,0,863,1,42362,"2,45,51",20,3,5
1,1,961,2,56457,"83,98,36",68,3,7
0,0,1116,2,23440,"18,96,27",20,3,53
0,1,223,1,77530,"28,98,86",75,3,16
1,0,1930,1,94137,"100,76,15",91,3,22
1,0,1322,1,94260,"61,57,98",17,3,48
1,0,240,1,51100,"94,33,73",27,3,64
0,1,461,2,92186,"55,7,62",22,3,8
1,0,1211,2,37827,"1,59,41",52,3,3
1,1,1266,2,46065,"39,13,64",99,3,60
0,0,164,1,63921,"65,8,41",54,3,99
0,1,1334,1,94683,"34,72,19",5,3,67
1,0,1624,2,16879,"75,35,82",1,3,48
0,1,1967,2,91367,"7,18,18",63,3,13
1,0,1689,1,25621,"25,19,8",57,3,55
1,1,486,1,13080,"46,68,9",3,3,34
0,1,281,2,44459,"30,81,73",47,3,98
0,1,1666,2,62568,"11,82,60",59,3,64
1,1,1225,2,91647,"12,66,3",66,3,15
1,0,798,2,53997,"45,94,35",60,3,81
1,1,1178,1,47211,"85,68,62",3,3,92
1,0,788,2,44939,"49,54,14",11,3,73
1,0,604,2,34791,"21,70,4",4,3,97
1,1,1344,1,67713,"93,37,45",82,3,85
1,0,42,1,96607,"86,57,14",37,3,41
0,0,1594,2,55133,"42,4,81",87,3,67
1,0,1450,1,25789,"41,84,51",43,3,95
0,0,929,1,86851,"16,87,99",16,3,95
1,0,1879,2,38481,"8,23,88",26,3,34
1,0,1457,1,92733,"94,1,100",42,3,24
0,1,1247,2,46145,"94,58,61",79,3,10
0,0,1380,2,79269,"68,74,55",30,3,80
1,0,967,2,67569,"40,39,43",64,3,29
1,0,1148,1,22281,"46,93,69",25,3,88
0,0,1664,2,97864,"78,52,8",66,3,98
1,0,1158,2,89582,"83,74,8",50,3,54
1,0,475,1,21888,"87,99,41",48,3,21
1,0,607,2,36776,"49,22,53",72,3,92
0,1,1056,1,58970,"100,68,69",64,3,48
0,0,65,2,90183,"17,79,16",4,3,78
0,0,1940,1,66541,"76,17,35",35,3,28
0,1,1865,2,66552,"0,16,78",9,3,35
0,0,675,2,31525,"48,50,45",57,3,3
0,1,1001,1,16154,"12,41,36",6,3,0
0,0,579,2,14655,"89,54,45",32,3,58
1,0,304,2,66158,"33,81,56",10,3,17
0,1,972,2,44092,"36,80,26",47,3,1
0,0,813,1,80416,"100,40,98",63,3,25
0,0,1542,2,31526,"12,42,10",61,3,87
0,1,734,1,24163,"24,0,49",61,3,39
0,0,395,2,87856,"36,64,79",46,3,53
0,0,214,2,70482,"51,58,32",41,3,26
1,1,1133,1,56768,"25,37,99",54,3,91
0,1,34,1,74190,"26,49,48",49,3,49
1,0,1572,1,43808,"78,34,76",51,3,73
1,1,617,2,70118,"45,25,45",77,3,83
1,0,114,2,19603,"92,46,97",75,3,3
1,1,1302,2,93118,"99,48,79",57,3,99
1,0,1021,2,64655,"78,94,34",13,3,13
1,1,858,1,97282,"1,36,46",15,3,54
0,1,664,1,41128,"74,74,33",77,3,21
0,0,612,1,60228,"5,9,70",46,3,74
1,1,884,1,41581,"17,87,10",55,3,33
1,1,329,1,37660,"32,68,63",36,3,15
1,0,947,2,61410,"87,51,32",28,3,19
0,1,1136,2,17769,"51,78,76",52,3,54
1,0,1605,2,58319,"25,30,15",49,3,88
0,0,1101,1,89994,"21,3,70",27,3,60
0,1,1247,2,37175,"7,84,54",96,3,32
0,0,640,1,41302,"78,49,93",70,3,34
1,1,57,1,41695,"77,28,85",95,3,82
1,1,1843,1,75658,"16,80,23",91,3,72
1,0,1923,2,20552,"46,76,14",49,3,82
0,1,1137,1,29409,"60,42,97",81,3,61
0,1,1789,1,79805,"78,3,54",44,3,24
0,1,1313,1,80547,"1,14,19",25,3,25
0,0,467,2,71434,"27,55,86",14,3,81
0,1,1495,2,52196,"59,19,94",93,3,71
0,1,1527,2,53217,"2,25,26",64,3,98
1,0,1665,1,83156,"95,10,79",68,3,80
0,0,947,1,93241,"36,50,8",90,3,70
1,0,1454,2,21285,"9,20,70",89,3,30
1,1,855,2,30798,"94,16,9",16,3,45
1,0,688,1,70891,"25,72,25",75,3,29
1,0,1027,2,64620,"42,73,38",32,3,45
0,0,1975,2,49685,"96,71,72",13,3,72
0,1,923,1,36179,"95,43,84",87,3,32
1,0,623,1,21386,"51,80,100",78,3,72
0,0,1148,1,56796,"51,61,51",63,3,46
1,0,624,1,59556,"36,20,12",63,3,12
0,0,1643,1,43974,"64,4,81",17,3,98
0,1,492,1,51143,"96,42,0",69,3,76
1,0,310,2,23562,"0,79,43",53,3,29
1,1,1675,1,45254,"11,41,84",78,3,19
1,0,1468,2,58176,"40,60,15",98,3,66
1,1,1073,1,56922,"27,97,86",34,3,19
0,1,911,2,56338,"58,74,1",60,3,83
1,0,347,1,10171,"15,38,28",47,3,36
0,1,1508,1,28331,"30,45,0",60,3,54
0,1,54,1,56761,"96,39,20",93,3,86
0,0,785,2,73337,"82,35,50",54,3,79
1,0,377,2,16765,"47,55,48",7,3,76
0,0,410,2,46768,"73,38,63",98,3,6
0,0,1854,2,27006,"91,79,4",17,3,33
1,1,184,2,77484,"16,78,88",3,3,83
0,1,1087,1,22336,"78,41,3",69,3,85
1,1,111,2,53870,"22,5,88",34,3,89
0,1,1846,2,85988,"97,18,43",81,3,16
0,0,1910,2,91950,"72,6,36",85,3,43
0,0,1113,1,13245,"92,17,36",100,3,69
0,0,1349,2,11288,"58,10,28",2,3,1
1,0,1330,2,60858,"21,20,7",92,3,25
1,0,755,1,27658,"11,77,35",4,3,69
0,1,373,2,27148,"34,71,98",12,3,64
1,1,1765,1,56590,"66,62,9",7,3,60
1,1,108,1,33281,"5,32,74",46,3,38
0,1,1815,2,80405,"61,62,23",45,3,42
1,1,1596,1,39829,"39,56,4",26,3,26
0,1,625,2,94458,"64,16,50",83,3,39
0,1,426,2,20172,"21,69,72",96,3,92
0,0,1316,1,62504,"17,30,34",54,3,47
0,1,1830,2,12789,"20,14,59",15,3,50
0,0,429,2,56063,"7,21,3",9,3,6
1,0,427,1,14667,"39,41,88",96,3,85
1,0,127,2,77322,"53,17,23",27,3,37
1,1,1939,2,98800,"21,5,47",32,3,22
1,1,1540,1,40336,"59,39,7",100,3,53
1,1,568,1,82777,"61,3,73",72,3,38
0,0,154,1,98459,"46,78,37",67,3,45
0,1,736,1,90823,"74,99,20",10,3,25
0,0,1655,1,60068,"53,14,19",12,3,34
1,0,1369,2,58427,"89,96,16",99,3,40
0,1,1017,2,21433,"63,68,42",58,3,52
0,0,321,1,53468,"87,0,18",20,3,74
0,1,1263,2,56799,"65,91,79",62,3,70
1,1,1798,1,18025,"74,32,17",84,3,58
1,1,1528,1,46414,"97,20,5",16,3,78
0,0,88,1,44484,"83,23,80",6,3,23
0,1,1047,2,57143,"45,82,33",88,3,63
0,1,921,1,70506,"54,31,63",95,3,56
0,1,1959,1,77381,"87,40,48",21,3,16
1,0,1170,2,17171,"37,36,61",84,3,9
1,0,1730,1,28390,"83,76,69",39,3,36
0,1,362,1,14925,"73,84,86",68,3,84
1,0,11,2,27294,"35,67,69",53,3,72
0,1,520,2,73910,"46,38,12",67,3,64
1,1,562,2,45098,"93,11,80",82,3,41
1,1,1739,2,78914,"85,21,47",57,3,17
1,0,1615,2,55840,"37,100,51",52,3,87
0,1,1778,2,23026,"32,66,40",24,3,27
1,1,1188,1,27322,"70,37,94",54,3,62
1,1,649,2,64600,"46,72,81",25,3,44
1,0,517,2,55022,"14,6,64",26,3,12
1,1,1068,1,25590,"53,40,4",71,3,64
1,1,696,2,51270,"73,23,68",16,3,92
0,1,194,2,51902,"1,87,69",14,3,31
0,1,277,2,12629,"53,92,21",7,3,90
0,0,1236,2,67521,"59,77,24",93,3,99
1,1,1179,2,12641,"47,75,79",52,3,60
1,0,332,1,44159,"15,3,51",71,3,10
1,1,806,2,93007,"98,96,71",41,3,53
0,1,1537,2,69006,"0,65,28",70,3,56
0,1,1784,2,22758,"70,33,8",93,3,93
1,1,688,1,18851,"83,57,46",35,3,93
1,0,1731,1,16402,"44,86,0",64,3,58
0,0,807,1,23386,"71,34,61",61,3,36
0,0,143,2,27954,"83,49,92",98,3,41
0,0,712,1,42249,"25,31,89",38,3,36
1,1,1843,1,99820,"56,9,58",36,3,27
1,0,923,1,88621,"74,87,11",64,3,54
0,0,1627,2,15457,"76,27,79",84,3,46
1,1,1802,1,74653,"84,73,75",89,3,25
0,0,704,2,75426,"54,49,21",69,3,59
0,0,812,1,81330,"80,78,4",94,3,80
0,0,1004,2,16199,"27,41,79",78,3,33
0,1,148,1,43402,"69,94,39",93,3,83
1,1,749,2,16955,"38,21,85",65,3,70
0,1,201,1,38912,"59,82,41",68,3,50
0,1,976,2,12726,"61,89,4",60,3,2
0,1,1343,1,88823,"81,91,9",38,3,43
0,0,1789,1,29975,"27,29,93",11,3,31
1,0,1887,2,30698,"48,100,77",63,3,96
0,1,928,2,40311,"51,96,14",74,3,60
1,1,1296,2,67741,"28,7,11",25,3,85
1,0,1061,2,95525,"46,32,66",57,3,82
0,1,1755,1,72795,"59,70,45",35,3,75
0,1,282,1,50954,"3,16,96",53,3,85
0,1,758,2,49550,"9,84,51",100,3,39
0,1,915,1,31627,"75,71,18",95,3,46
1,1,575,1,90561,"87,19,79",48,3,45
0,1,395,1,10460,"49,89,99",70,3,87
0,1,1639,2,73797,"68,49,68",31,3,31
1,0,1187,2,48300,"97,60,63",34,3,40
0,0,699,2,11192,"59,97,73",1,3,73
1,0,510,2,24898,"56,95,80",79,3,95
0,0,24,1,80819,"90,88,79",27,3,51
1,1,411,1,88825,"41,14,30",99,3,43
0,1,1960,1,73501,"63,59,12",40,3,66
0,1,300,1,41854,"91,46,59",42,3,83
0,1,1583,2,10826,"93,56,55",61,3,5
1,1,766,2,66696,"4,4,9",95,3,15
1,1,52,2,48696,"10,41,61",56,3,52
1,1,1734,2,14017,"87,96,28",43,3,65
1,0,1690,1,87477,"11,98,63",56,3,11
0,0,794,2,58776,"94,9,99",55,3,16
1,0,1592,1,76575,"42,48,34",38,3,82
1,0,1695,1,95677,"12,86,94",23,3,57
0,1,1376,1,54375,"12,12,71",92,3,64
0,1,1264,1,33251,"32,81,44",84,3,97
1,1,802,2,91295,"11,19,35",31,3,79
0,1,1267,1,21520,"89,39,10",76,3,0
0,1,1736,1,76590,"7,94,93",66,3,45
1,0,1537,1,74799,"83,15,26",56,3,81
1,0,1955,2,54922,"38,79,99",24,3,14
0,0,375,2,52812,"60,77,62",77,3,78
0,0,1368,2,30628,"97,88,39",93,3,44
0,1,986,2,90097,"97,14,71",6,3,32
1,0,1100,2,51259,"87,47,51",3,3,32
0,0,820,1,79950,"88,53,56",53,3,4
0,1,587,1,38795,"31,34,21",68,3,45
1,1,1157,2,93316,"54,78,3",80,3,82
0,0,133,1,45143,"68,8,31",60,3,61
0,0,1568,2,91479,"64,54,5",16,3,43
1,1,1435,2,12600,"47,95,30",73,3,74
0,0,94,1,47402,"83,41,97",29,3,58
1,1,1592,1,40129,"37,56,76",92,3,0
0,0,888,1,54469,"29,69,59",56,3,29
1,0,1684,2,48619,"20,45,41",14,3,41
0,1,550,2,19769,"62,76,92",56,3,88
1,0,168,2,77233,"55,21,11",39,3,79
1,1,1701,2,21973,"94,13,50",33,3,57
1,1,1881,1,65663,"42,20,36",77,3,88
0,0,1939,1,22477,"95,58,2",94,3,98
0,0,856,1,64618,"99,11,68",94,3,9
1,0,832,2,71654,"71,1,0",85,3,61
1,0,1842,1,53881,"66,8,15",56,3,77
0,0,735,1,21457,"31,16,27",82,3,71
0,0,1835,2,92210,"30,98,49",53,3,57
1,0,108,1,17165,"21,21,99",55,3,26
1,1,731,2,11428,"6,32,83",79,3,50
1,0,217,2,58639,"90,22,12",31,3,21
0,1,1883,1,46215,"83,1,3",29,3,98
1,1,372,2,95088,"25,1,84",76,3,15
1,0,477,2,96230,"22,21,98",11,3,66
1,1,1128,1,59113,"6,38,34",98,3,80
0,1,1524,1,30729,"49,28,56",19,3,14
1,1,553,1,49013,"57,66,21",14,3,0
1,0,308,1,61778,"73,71,14",27,3,79
1,0,1326,1,48245,"64,42,15",6,3,37
0,0,1992,2,64319,"18,97,15",64,3,37
1,0,1417,1,20241,"75,88,2",78,3,91
0,1,1483,2,22249,"63,70,89",69,3,11
0,0,1926,1,23047,"21,75,14",19,3,23
1,0,736,1,50713,"23,46,73",36,3,55
1,1,148,2,60149,"51,18,20",1,3,71
1,0,506,2,58917,"38,33,9",69,3,43
0,0,1354,2,83782,"57,28,97",12,3,96
1,1,1168,2,67213,"83,16,51",45,3,6
0,1,225,1,57647,"67,52,47",69,3,35
0,1,576,2,29922,"20,78,25",51,3,19
1,1,1299,1,99491,"78,52,46",20,3,49
1,0,1863,2,75371,"94,45,96",26,3,32
1,0,363,1,44394,"51,92,67",17,3,31
0,1,1453,2,10424,"56,46,65",6,3,70
0,0,1128,2,21842,"72,36,83",20,3,10
1,1,436,1,65045,"95,77,73",25,3,44
1,1,1386,1,37423,"7,96,11",49,3,46
0,0,1074,1,80617,"14,6,49",100,3,87
1,0,1668,2,26936,"90,87,82",77,3,18
1,1,915,2,79206,"15,43,59",91,3,12
0,0,1633,2,66419,"32,72,23",15,3,99
0,0,5,2,75952,"92,53,91",69,3,34
1,1,387,2,69075,"8,58,40",50,3,90
1,1,1674,2,65955,"49,62,46",89,3,64
0,0,171,1,66596,"30,19,56",1,3,48
1,1,1088,2,38612,"45,77,28",91,3,23
1,1,1284,2,84480,"35,10,79",49,3,1
0,1,1575,2,13080,"54,97,76",79,3,0
0,1,1830,1,63179,"51,73,18",20,3,31
0,1,884,2,85444,"90,24,31",20,3,14
1,1,469,1,15920,"8,14,30",42,3,77
1,1,1546,1,14460,"45,90,32",51,3,33
1,1,781,1,75089,"81,43,79",2,3,90
0,1,1203,1,28405,"76,18,63",71,3,69
1,1,543,1,42178,"65,91,98",74,3,38
1,0,621,1,20449,"59,99,22",70,3,35
1,1,854,2,14238,"27,74,36",51,3,16
1,1,311,2,90178,"8,82,63",82,3,78
1,1,1607,1,19457,"83,13,91",56,3,19
0,0,986,2,65979,"88,82,96",100,3,80
1,0,831,1,81728,"21,4,79",50,3,44
1,0,792,1,10747,"21,70,76",95,3,63
0,0,149,1,46686,"34,9,25",47,3,6
0,1,558,1,29492,"92,86,9",57,3,86
1,1,1142,1,14818,"65,46,84",67,3,54
1,0,5,1,34463,"71,19,19",18,3,80
1,0,1317,2,81152,"15,65,73",66,3,2
1,0,1409,1,66015,"95,100,69",23,3,49
1,1,1294,1,39141,"85,95,39",61,3,34
0,0,1752,1,78826,"9,60,58",89,3,45
1,0,97,1,59781,"90,92,8",90,3,98
1,0,1233,1,92371,"7,86,22",23,3,37
1,0,296,2,43927,"64,84,95",5,3,37
0,1,1151,1,81679,"72,11,26",34,3,71
1,1,300,2,38180,"83,80,93",47,3,39
1,1,1859,1,48440,"66,29,92",95,3,19
0,1,1069,2,76760,"25,98,49",91,3,93
0,1,1016,1,76864,"96,58,81",7,3,75
1,0,603,2,72401,"88,73,80",90,3,30
0,1,1169,1,84591,"91,87,18",31,3,31
1,0,629,1,99275,"67,51,5",26,3,68
1,0,1686,2,24962,"75,60,28",8,3,72
0,1,61,1,45685,"80,46,94",67,3,26
1,1,1988,2,92847,"44,88,56",13,3,16
0,1,144,2,86027,"40,90,77",50,3,99
0,0,1323,2,73823,"83,79,80",64,3,3
0,0,1310,1,37971,"20,49,28",34,3,41
0,0,1972,2,58067,"37,61,71",13,3,5
0,1,1265,2,64956,"60,30,87",53,3,66
1,1,289,1,98995,"94,65,93",22,3,0
1,1,540,1,26420,"61,1,72",91,3,10
1,1,1023,1,69647,"50,34,100",88,3,4
1,0,247,2,94179,"58,17,38",23,3,13
0,0,868,1,85023,"97,70,69",42,3,34
0,1,590,2,30479,"55,37,9",86,3,13
0,0,414,1,81005,"74,72,8",81,3,94
1,1,402,2,64970,"64,68,49",95,3,49
1,0,113,1,35837,"97,38,54",47,3,95
0,0,1551,1,38595,"24,17,28",44,3,97
0,1,1627,1,60894,"45,1,62",11,3,86
0,1,1905,2,53464,"100,60,31",45,3,65
1,1,803,2,97565,"20,83,88",78,3,1
1,1,755,2,45369,"73,69,62",67,3,90
1,0,762,2,41542,"27,85,67",72,3,26
0,1,1135,1,33804,"85,20,37",72,3,52
0,1,1777,1,34231,"67,21,34",6,3,65
0,1,124,2,61459,"39,84,43",56,3,97
0,1,1887,1,19633,"69,92,93",14,3,66
0,0,1648,2,96446,"91,22,46",34,3,2
0,0,731,2,50824,"17,78,20",78,3,19
0,1,1069,2,29590,"1,35,33",23,3,15
0,0,1709,2,75239,"77,33,30",9,3,24
1,1,923,1,76869,"30,79,71",78,3,87
1,0,1384,1,82335,"1,53,15",85,3,60
0,0,39,1,61081,"11,46,11",32,3,83
0,1,1579,2,83775,"95,5,47",10,3,54
1,1,665,2,15626,"40,16,3",37,3,49
1,0,606,1,92786,"20,15,15",9,3,38
0,1,1183,2,56629,"64,60,64",38,3,0
1,0,1772,1,83878,"39,89,37",9,3,20
1,0,1043,1,40396,"40,30,7",38,3,78
0,0,904,2,62755,"38,72,87",81,3,93
0,0,1634,2,71344,"9,56,6",18,3,58
1,1,971,1,79887,"17,77,93",20,3,89
0,1,826,2,95785,"5,46,88",28,3,52
0,0,1458,2,52876,"17,57,24",97,3,58
1,0,1837,1,72992,"55,22,6",33,3,71
0,1,655,2,66959,"35,74,70",40,3,84
1,1,1305,1,43258,"42,42,36",77,3,25
0,1,695,1,69470,"28,45,39",84,3,68
1,0,1967,2,63359,"78,19,70",45,3,25
0,1,784,1,77416,"71,7,61",20,3,9
1,0,811,1,97386,"62,19,68",68,3,93
0,0,1240,1,66935,"31,65,0",47,3,37
0,0,1344,2,92218,"6,91,11",96,3,45
1,0,1646,2,67003,"69,76,47",23,3,95
0,1,1460,2,29138,"93,77,11",22,3,47
1,1,1415,2,77492,"3,23,66",13,3,72
1,1,1256,1,42131,"63,100,33",67,3,24
1,0,191,1,75957,"26,87,89",78,3,60
1,0,259,1,38670,"56,93,46",45,3,51
1,0,1060,1,55550,"90,84,87",52,3,41
0,1,1675,2,41283,"38,73,39",75,3,52
1,0,1472,2,52251,"26,92,12",97,3,23
0,1,346,2,57220,"87,42,30",56,3,79
0,0,882,1,83934,"59,96,21",91,3,41
1,0,1099,2,34508,"4,35,62",4,3,46
1,0,885,2,39337,"66,3,36",20,3,92
1,1,82,2,46500,"7,19,3",73,3,76
1,0,961,2,51170,"20,87,7",48,3,8
1,1,177,2,92255,"22,50,23",72,3,22
1,0,817,2,68650,"45,1,60",62,3,72
0,0,1218,2,30047,"27,7,22",42,3,25
0,0,1323,1,42663,"94,65,77",31,3,74
1,0,103,2,40478,"34,96,33",56,3,53
1,1,795,1,98921,"14,61,62",5,3,39
0,1,89,2,86906,"58,42,12",8,3,2
0,0,220,1,64916,"96,80,83",39,3,12
1,0,1008,2,18622,"83,61,58",26,3,99
0,0,1373,1,78142,"33,69,48",85,3,72
0,0,1896,1,96762,"10,1,50",34,3,26
1,0,1881,1,30329,"10,98,95",22,3,68
1,0,1634,1,54256,"72,72,94",82,3,91
0,1,792,1,44724,"84,35,17",74,3,92
1,1,61,2,36238,"66,73,44",67,3,27
0,1,1625,1,38585,"20,24,43",91,3,70
1,0,263,2,91868,"44,17,5",88,3,15
1,0,878,2,83062,"60,82,9",10,3,60
0,0,1913,2,17532,"49,86,3",88,3,78
0,1,1098,2,11838,"97,7,18",93,3,74
1,1,1355,1,45491,"11,17,20",86,3,69
0,1,1356,2,45974,"5,37,69",48,3,85
1,0,269,1,69595,"14,12,66",32,3,45
0,0,85,1,94459,"38,38,6",48,3,10
1,1,673,1,84761,"46,76,16",66,3,80
0,1,221,1,71738,"44,50,5",93,3,36
1,0,1881,2,76984,"78,78,31",10,3,41
0,0,1219,1,74520,"72,91,18",33,3,44
0,1,471,1,78214,"15,57,83",64,3,58
1,0,941,2,59595,"97,5,98",8,3,49
0,0,1589,2,23198,"17,75,10",13,3,54
0,0,732,1,39374,"63,84,91",73,3,27
0,0,1826,1,62638,"64,77,47",40,3,38
1,0,963,1,24512,"76,21,6",36,3,7
1,1,550,2,23331,"71,91,50",37,3,43
1,0,626,2,62920,"28,53,74",16,3,93
0,1,1228,2,33126,"62,55,85",47,3,5
0,1,1528,1,55209,"68,94,16",34,3,34
0,0,334,1,33800,"100,69,7",8,3,46
1,1,1947,2,68358,"22,8,16",34,3,29
1,0,392,1,35103,"99,48,83",86,3,92
0,0,1884,1,79410,"25,59,98",49,3,38
1,1,1094,2,45020,"55,69,60",18,3,93
0,1,588,1,57915,"17,65,62",57,3,39
0,0,237,1,81420,"94,54,50",63,3,9
1,0,1927,2,86406,"57,92,77",83,3,96
0,1,1079,2,71693,"4,34,100",41,3,83
1,0,499,1,15758,"65,87,10",73,3,73
1,0,1489,1,75080,"45,83,62",98,3,36
0,0,1282,1,50890,"43,85,94",67,3,71
0,1,244,2,45606,"75,42,96",45,3,83
0,0,671,1,52418,"54,63,100",32,3,99
0,1,1997,1,11610,"91,64,1",11,3,14
1,1,1611,2,14487,"52,31,19",90,3,33
1,0,1276,1,44841,"23,87,59",91,3,48
0,0,1127,2,11282,"31,30,77",93,3,92
0,1,899,2,42465,"21,26,28",3,3,48
1,0,948,2,81772,"70,8,29",35,3,32
0,1,1585,1,77974,"21,78,99",93,3,93
0,1,941,1,14653,"53,76,79",67,3,21
0,1,332,2,79784,"48,73,40",65,3,31
1,1,1589,1,77253,"43,10,1",14,3,2
1,1,1773,2,58232,"22,54,67",91,3,37
1,0,998,1,26001,"45,97,4",59,3,67
1,1,172,2,64303,"59,28,49",2,3,84
0,1,1665,2,99930,"87,58,44",29,3,39
0,1,542,1,33930,"72,0,87",100,3,99
0,1,510,2,68300,"78,2,33",40,3,41
0,1,1329,1,43469,"7,85,46",39,3,90
0,0,1754,1,66160,"6,5,29",62,3,6
1,0,1242,1,69949,"50,65,8",29,3,31
0,0,1403,2,98038,"99,43,99",73,3,72
1,1,723,2,30663,"10,44,97",35,3,83
0,1,317,2,43827,"16,39,19",38,3,82
0,0,1222,1,99605,"100,30,44",72,3,14
